"ReferenceCardId","Year","PlayerName","CardType","DataVersion","PlayerSeasonId","ReferenceCost","PreviousReportCost","CurrentCost","Delta","YearSplit","TeamSplit","SourceUrl"
"PM_61164654e24ed5c8441f","2009","김상훈","Unknown","OriginalObserved2011","SEASON_0128622f055967ce74cd","6","6","6","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_821238baa9dd09ae72c3","2009","김원섭","Unknown","OriginalObserved2011","SEASON_7ad883460ff3bd135324","9","8","8","-1","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_85b815f9345296be726c","2009","나지완","Unknown","OriginalObserved2011","SEASON_133f80a1ff3208dbe62c","6","8","8","2","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_60c687b8549a40ae8bc2","2009","로페즈","EX","OriginalObserved2011","SEASON_79da748e03d7b2b29240","10","9","10","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_8a69eb2b60bb29aaa22d","2009","박경태","Unknown","OriginalObserved2011","SEASON_19a40b21857fac9cf12d","5","5","5","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_8cf9f9009b3839070290","2009","서재응","Unknown","OriginalObserved2011","SEASON_af82188611e3b9078d38","5","7","6","1","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_d4e99cba319737fce603","2009","손영민","Unknown","OriginalObserved2011","SEASON_cb12c0df898e46441624","7","8","8","1","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_24b57473d8ae6d91f826","2009","안치홍","Unknown","OriginalObserved2011","SEASON_d50558cd49d46f56c2ac","5","6","6","1","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_1c727c21724be9f52daa","2009","양현종","Unknown","OriginalObserved2011","SEASON_3dbb0cb4514b29f925aa","8","9","9","1","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_4486501c2065e95166ba","2009","오준형","Unknown","OriginalObserved2011","SEASON_01aa9d111cd7bb38cf1b","5","5","5","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_d373eb8215dd0da1dda2","2009","유동훈","Unknown","OriginalObserved2011","SEASON_da6b6e06a6b0c79fd533","8","8","8","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_3f963a7e9f046b10fcdd","2009","윤석민","Unknown","OriginalObserved2011","SEASON_df0100b5a7e9c22404d7","8","8","8","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_9e7c8ed7f68a4385b2e3","2009","이종범","Unknown","OriginalObserved2011","SEASON_b80b36e68b343371d09b","7","7","7","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_322cb10c3d071e6e74ad","2009","이현곤","Unknown","OriginalObserved2011","SEASON_80d4bca9abfd1525ef51","6","6","6","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_a02b411f4e63c6dd09b5","2009","장성호","Unknown","OriginalObserved2011","SEASON_e3a4b8162053a9461e03","6","6","6","0","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_fa56d0c8a3f2f1b57ac3","2009","최희섭","Unknown","OriginalObserved2011","SEASON_5dd44dc7e8622d74af59","7","8","10","3","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_222d8217e16a6c412226","2009","한기주","Unknown","OriginalObserved2011","SEASON_d1af38af00e7101c93c5","6","5","5","-1","Validation","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_527e1f1d57b9a3d172ef","2009","강봉규","Unknown","OriginalObserved2011","SEASON_6f70ae0ebab41f6b334f","9","8","8","-1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_847750d02321581c18dd","2009","권혁","Unknown","OriginalObserved2011","SEASON_a9c56294a6e5b562a6f4","7","8","8","1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_0cd565910d81b72bcf1b","2009","나이트","Unknown","OriginalObserved2011","SEASON_16d519adf43483afa5ee","6","7","7","1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_9859273c6eb99dac7cbf","2009","박민규","Unknown","OriginalObserved2011","SEASON_4fc4ccde9d836f4e0c02","5","3","4","-1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_70c8eb9b59ed9fecaf92","2009","박석민","Unknown","OriginalObserved2011","SEASON_3508744fb2676d9455e9","5","8","8","3","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_5255818bed29c5dea26d","2009","박진만","Unknown","OriginalObserved2011","SEASON_2039cbfa1fc871504f3b","5","5","5","0","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_50f97138619a7971c4f7","2009","박한이","Unknown","OriginalObserved2011","SEASON_2265b52008d5cf069290","7","7","7","0","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_5ef7c7cdbb68ffdd0e22","2009","배영수","Unknown","OriginalObserved2011","SEASON_76389bcc33627662ca2c","5","6","6","1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_2779880ea0ba941d171d","2009","신명철","Unknown","OriginalObserved2011","SEASON_9824d01b4109cd6cc0b5","8","8","8","0","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_e0bf76c83bc2c2313f90","2009","안지만","Unknown","OriginalObserved2011","SEASON_c17f8b23495d37734f39","4","6","6","2","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_77b48387881146bae704","2009","양준혁","Unknown","OriginalObserved2011","SEASON_3387c335271e7293c009","6","8","7","1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_fd862c74cae7d445ddd1","2009","오승환","Unknown","OriginalObserved2011","SEASON_69e1ffe760815b4fef3a","7","5","5","-2","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_c448d53ab32817314195","2009","윤성환","Unknown","OriginalObserved2011","SEASON_189137d4f7c6113f4a61","8","9","9","1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_3f0a5ebcf11a8de02472","2009","정현욱","Unknown","OriginalObserved2011","SEASON_2085bb0f1e7692fc4f9d","6","8","8","2","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d5ed5306009cd74fbd08","2009","차우찬","Unknown","OriginalObserved2011","SEASON_a56d674dc71c8b732a76","5","7","6","1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_fec42713cbb36ccf783a","2009","채태인","Unknown","OriginalObserved2011","SEASON_e923de5b0d36f6341f65","6","8","8","2","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_6431cb9eba5bfe1fba42","2009","최형우","Unknown","OriginalObserved2011","SEASON_74bac81a748d7838d0e3","7","8","8","1","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_153f104ac405c2056032","2009","크루세타","Unknown","OriginalObserved2011","SEASON_cb63f4d49be530809122","6","8","8","2","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_22b1f01d385462360e59","2009","현재윤","Unknown","OriginalObserved2011","SEASON_2477e603693d7500a735","5","5","5","0","Validation","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_2084c0dd44a0a975f28b","2010","가르시아","Unknown","OriginalObserved2011","SEASON_cb1f9bec46b5454af721","6","7","8","2","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_2a3e3c1feda5fe510d64","2010","강민호","Unknown","OriginalObserved2011","SEASON_8b37cd200c0c0c79e67d","7","8","8","1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_4801436f4f46c46ba85f","2010","강영식","Unknown","OriginalObserved2011","SEASON_f11d32bd2d9b856a6f31","6","6","6","0","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_2df750d2ff3996dbe9bc","2010","김사율","Unknown","OriginalObserved2011","SEASON_3827ec36802a039808a4","5","6","7","2","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_4add38df3e3cca9230f6","2010","김수완","Unknown","OriginalObserved2011","SEASON_3a8c7d5a62bd8ba6ca8a","5","7","7","2","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_97e8ade959046ab6a0b7","2010","김일엽","Unknown","OriginalObserved2011","SEASON_e584581383d92750f06d","5","6","6","1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_6cf3915056fd32cbacef","2010","김주찬","Unknown","OriginalObserved2011","SEASON_0075836004311956d109","8","8","8","0","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_bb680b8d76b261773a32","2010","배장호","Unknown","OriginalObserved2011","SEASON_19e6e3b27937eed28226","5","6","6","1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_895ce0c5e1bed5529fd6","2010","사도스키","Unknown","OriginalObserved2011","SEASON_c66fe217a094aac4a048","8","9","9","1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_db051b23dee714617f6c","2010","손아섭","Unknown","OriginalObserved2011","SEASON_b180ac6465f161dde030","7","8","8","1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_2c2381ece68b6051ea12","2010","송승준","Unknown","OriginalObserved2011","SEASON_a12576fc60ad070fe75d","7","9","9","2","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_a6e914d533565fd53f6b","2010","이대호","Unknown","OriginalObserved2011","SEASON_a610f87b6cb66b6f536c","10","10","10","0","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_06603b958bd9b4655b40","2010","이재곤","Unknown","OriginalObserved2011","SEASON_6d46c4218b98a48ad8da","7","8","8","1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_ab88c9cdc99f38dda410","2010","이정훈","Unknown","OriginalObserved2011","SEASON_bbb5a037d63396fffa19","5","5","5","0","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_f16d580c5017f57e20ac","2010","임경완","Unknown","OriginalObserved2011","SEASON_91d96f10bd7cb9743916","6","5","6","0","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_5823ed477609900ba1cd","2010","장원준","Unknown","OriginalObserved2011","SEASON_69e2f05f79cfd179e35f","7","8","8","1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_824ffadb08b165b54e48","2010","전준우","Unknown","OriginalObserved2011","SEASON_0566ee8a1f55182f277b","7","7","8","1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_8059de1a7fc4df26f86d","2010","조성환","Unknown","OriginalObserved2011","SEASON_7443acf86e6c595f44c3","9","8","8","-1","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_6a80ddba271e91fa49b0","2010","홍성흔","Unknown","OriginalObserved2011","SEASON_047bc9f9d8ac5f2bd386","8","8","10","2","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_0b1877628fc10a5e6a3f","2010","황재균","Unknown","OriginalObserved2011","SEASON_4301efe97edb42e68a5b","5","6","5","0","Holdout","Train","https://www.inven.co.kr/webzine/news/?news=86963"
"PM_eb5f5657af6f0a5f56e4","2010","권오준","Unknown","OriginalObserved2011","SEASON_46a90ea24d3201691701","6","6","6","0","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_6dca8d75a26da1d1e29c","2010","권혁","Unknown","OriginalObserved2011","SEASON_4aa25567ebd6ecfd961f","8","8","8","0","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d9daf6bcc7aff42ac8a8","2010","김상수","Unknown","OriginalObserved2011","SEASON_195fbf43418a498a3c53","6","6","5","-1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_741edfa814a34bb293b5","2010","레딩","Unknown","OriginalObserved2011","SEASON_78d0dbfaf909b4c964f8","5","5","5","0","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_68862b7e5223408e0a52","2010","박석민","Unknown","OriginalObserved2011","SEASON_6332d5c30b448365bffe","7","8","8","1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_0bc2d80624f4c24ddce5","2010","박한이","Unknown","OriginalObserved2011","SEASON_9b996a8e8a7c27790d04","9","8","8","-1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_84aa057acfee3c13b776","2010","배영수","Unknown","OriginalObserved2011","SEASON_84d5433ac8d40c78cec0","6","8","8","2","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_16a9260f5cac18bff55b","2010","신명철","Unknown","OriginalObserved2011","SEASON_44870b43599f59fb2975","7","8","7","0","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d5fe2e8427a9e8357214","2010","안지만","Unknown","OriginalObserved2011","SEASON_fa7b16431a63d4a20350","8","8","8","0","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_e31a9bed2403ae507b2d","2010","이영욱","Unknown","OriginalObserved2011","SEASON_426cee80f443c2989434","8","7","7","-1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_6fd2b25f8dd35a5e4c99","2010","이우선","Unknown","OriginalObserved2011","SEASON_7d950720d5376732a9ce","5","7","7","2","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ee171682319c17786a02","2010","장원삼","Unknown","OriginalObserved2011","SEASON_51ce02fcc591c45835ee","9","9","9","0","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_ef56059529c8963a3a06","2010","정현욱","Unknown","OriginalObserved2011","SEASON_67866ad3fb35611362a6","7","8","8","1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_815f3b368e99dfe19367","2010","조동찬","Unknown","OriginalObserved2011","SEASON_552f19f3fc6f5402ebe5","6","7","7","1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d3eed208ba316c01a405","2010","진갑용","Unknown","OriginalObserved2011","SEASON_7794ec0149f4f1d08564","5","6","6","1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_b7f9bece1dabb1bdd0fb","2010","차우찬","Unknown","OriginalObserved2011","SEASON_c080aebe92beff9c6466","8","9","10","2","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_d8561196d4f03187dc9d","2010","채태인","Unknown","OriginalObserved2011","SEASON_4d28bbc12d8c748cf560","6","7","7","1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_a5f008fb5ce907b7ebf4","2010","최형우","Unknown","OriginalObserved2011","SEASON_a476fa38d0bae023f5a5","8","8","8","0","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
"PM_67df513448ef4cbf3c9a","2010","크루세타","Unknown","OriginalObserved2011","SEASON_d9bc664a80fe01b62ba2","6","7","7","1","Holdout","Validation","https://www.inven.co.kr/webzine/news/?news=86951"
